PERMNO,date,TICKER,COMNAM,PERMCO,PRC,RET,SHROUT,RETX
91611,20150629,FSLR,FIRST SOLAR INC,51447,47.84000,-0.042242,100821,-0.042242
91611,20150630,FSLR,FIRST SOLAR INC,51447,46.98000,-0.017977,100891,-0.017977
91611,20150701,FSLR,FIRST SOLAR INC,51447,46.04000,-0.020008,100891,-0.020008
91611,20150702,FSLR,FIRST SOLAR INC,51447,45.17000,-0.018897,100891,-0.018897
91611,20150706,FSLR,FIRST SOLAR INC,51447,44.19000,-0.021696,100891,-0.021696
91611,20150707,FSLR,FIRST SOLAR INC,51447,45.12000,0.021045,100891,0.021045
91611,20150708,FSLR,FIRST SOLAR INC,51447,43.27000,-0.041002,100891,-0.041002
91611,20150709,FSLR,FIRST SOLAR INC,51447,43.65000,0.008782,100891,0.008782
91611,20150710,FSLR,FIRST SOLAR INC,51447,44.03000,0.008706,100891,0.008706
91611,20150713,FSLR,FIRST SOLAR INC,51447,46.01000,0.044969,100891,0.044969
91611,20150714,FSLR,FIRST SOLAR INC,51447,45.81000,-0.004347,100891,-0.004347
91611,20150715,FSLR,FIRST SOLAR INC,51447,44.49000,-0.028815,100891,-0.028815
91611,20150716,FSLR,FIRST SOLAR INC,51447,44.76000,0.006069,100891,0.006069
91611,20150717,FSLR,FIRST SOLAR INC,51447,43.95000,-0.018096,100891,-0.018096
91611,20150720,FSLR,FIRST SOLAR INC,51447,43.28000,-0.015245,100891,-0.015245
91611,20150721,FSLR,FIRST SOLAR INC,51447,43.48000,0.004621,100891,0.004621
91611,20150722,FSLR,FIRST SOLAR INC,51447,42.50000,-0.022539,100891,-0.022539
91611,20150723,FSLR,FIRST SOLAR INC,51447,42.74000,0.005647,100891,0.005647
91611,20150724,FSLR,FIRST SOLAR INC,51447,42.97000,0.005381,100891,0.005381
91611,20150727,FSLR,FIRST SOLAR INC,51447,42.27000,-0.016290,100891,-0.016290
91611,20150728,FSLR,FIRST SOLAR INC,51447,43.38000,0.026260,100891,0.026260
91611,20150729,FSLR,FIRST SOLAR INC,51447,45.54000,0.049793,100891,0.049793
91611,20150730,FSLR,FIRST SOLAR INC,51447,45.31000,-0.005050,100891,-0.005050
91611,20150731,FSLR,FIRST SOLAR INC,51447,44.30000,-0.022291,100903,-0.022291
91611,20150803,FSLR,FIRST SOLAR INC,51447,43.69000,-0.013770,100903,-0.013770
91611,20150804,FSLR,FIRST SOLAR INC,51447,44.50000,0.018540,100903,0.018540
91611,20150805,FSLR,FIRST SOLAR INC,51447,51.92000,0.166742,100903,0.166742
91611,20150806,FSLR,FIRST SOLAR INC,51447,51.20000,-0.013867,100903,-0.013867
91611,20150807,FSLR,FIRST SOLAR INC,51447,52.08000,0.017188,100903,0.017188
91611,20150810,FSLR,FIRST SOLAR INC,51447,53.48000,0.026882,100903,0.026882
91611,20150811,FSLR,FIRST SOLAR INC,51447,51.44000,-0.038145,100903,-0.038145
91611,20150812,FSLR,FIRST SOLAR INC,51447,51.88000,0.008554,100903,0.008554
91611,20150813,FSLR,FIRST SOLAR INC,51447,51.11000,-0.014842,100903,-0.014842
91611,20150814,FSLR,FIRST SOLAR INC,51447,51.51000,0.007826,100903,0.007826
91611,20150817,FSLR,FIRST SOLAR INC,51447,51.74000,0.004465,100903,0.004465
91611,20150818,FSLR,FIRST SOLAR INC,51447,51.63000,-0.002126,100903,-0.002126
91611,20150819,FSLR,FIRST SOLAR INC,51447,49.94000,-0.032733,100903,-0.032733
91611,20150820,FSLR,FIRST SOLAR INC,51447,47.91000,-0.040649,100903,-0.040649
91611,20150821,FSLR,FIRST SOLAR INC,51447,45.27000,-0.055103,100903,-0.055103
91611,20150824,FSLR,FIRST SOLAR INC,51447,43.61000,-0.036669,100903,-0.036669
91611,20150825,FSLR,FIRST SOLAR INC,51447,44.38000,0.017657,100903,0.017657
91611,20150826,FSLR,FIRST SOLAR INC,51447,46.09000,0.038531,100903,0.038531
91611,20150827,FSLR,FIRST SOLAR INC,51447,47.84000,0.037969,100903,0.037969
91611,20150828,FSLR,FIRST SOLAR INC,51447,47.80000,-0.000836,100903,-0.000836
91611,20150831,FSLR,FIRST SOLAR INC,51447,47.84000,0.000837,100903,0.000837
91611,20150901,FSLR,FIRST SOLAR INC,51447,47.26000,-0.012124,100903,-0.012124
91611,20150902,FSLR,FIRST SOLAR INC,51447,47.96000,0.014812,100903,0.014812
91611,20150903,FSLR,FIRST SOLAR INC,51447,48.29000,0.006881,100903,0.006881
91611,20150904,FSLR,FIRST SOLAR INC,51447,46.94000,-0.027956,100903,-0.027956
91611,20150908,FSLR,FIRST SOLAR INC,51447,49.11000,0.046229,100903,0.046229
91611,20150909,FSLR,FIRST SOLAR INC,51447,47.73000,-0.028100,100903,-0.028100
91611,20150910,FSLR,FIRST SOLAR INC,51447,48.22000,0.010266,100903,0.010266
91611,20150911,FSLR,FIRST SOLAR INC,51447,48.79000,0.011821,100903,0.011821
91611,20150914,FSLR,FIRST SOLAR INC,51447,46.20000,-0.053085,100903,-0.053085
91611,20150915,FSLR,FIRST SOLAR INC,51447,46.58000,0.008225,100903,0.008225
91611,20150916,FSLR,FIRST SOLAR INC,51447,47.76000,0.025333,100903,0.025333
91611,20150917,FSLR,FIRST SOLAR INC,51447,46.92000,-0.017588,100903,-0.017588
91611,20150918,FSLR,FIRST SOLAR INC,51447,45.33000,-0.033887,100903,-0.033887
91611,20150921,FSLR,FIRST SOLAR INC,51447,45.14000,-0.004192,100903,-0.004192
91611,20150922,FSLR,FIRST SOLAR INC,51447,44.42000,-0.015950,100903,-0.015950
91611,20150923,FSLR,FIRST SOLAR INC,51447,43.37000,-0.023638,100903,-0.023638
91611,20150924,FSLR,FIRST SOLAR INC,51447,43.64000,0.006226,100903,0.006226
91611,20150925,FSLR,FIRST SOLAR INC,51447,43.29000,-0.008020,100903,-0.008020
91611,20150928,FSLR,FIRST SOLAR INC,51447,40.81000,-0.057288,100903,-0.057288
91611,20150929,FSLR,FIRST SOLAR INC,51447,41.02000,0.005146,100903,0.005146
91611,20150930,FSLR,FIRST SOLAR INC,51447,42.75000,0.042175,100919,0.042175
91611,20151001,FSLR,FIRST SOLAR INC,51447,42.68000,-0.001637,100919,-0.001637
91611,20151002,FSLR,FIRST SOLAR INC,51447,45.46000,0.065136,100919,0.065136
91611,20151005,FSLR,FIRST SOLAR INC,51447,46.66000,0.026397,100919,0.026397
91611,20151006,FSLR,FIRST SOLAR INC,51447,48.88000,0.047578,100919,0.047578
91611,20151007,FSLR,FIRST SOLAR INC,51447,49.91000,0.021072,100919,0.021072
91611,20151008,FSLR,FIRST SOLAR INC,51447,51.12000,0.024244,100919,0.024244
91611,20151009,FSLR,FIRST SOLAR INC,51447,51.20000,0.001565,100919,0.001565
91611,20151012,FSLR,FIRST SOLAR INC,51447,50.83000,-0.007227,100919,-0.007227
91611,20151013,FSLR,FIRST SOLAR INC,51447,50.58000,-0.004918,100919,-0.004918
91611,20151014,FSLR,FIRST SOLAR INC,51447,51.95000,0.027086,100919,0.027086
91611,20151015,FSLR,FIRST SOLAR INC,51447,52.48000,0.010202,100919,0.010202
91611,20151016,FSLR,FIRST SOLAR INC,51447,52.05000,-0.008194,100919,-0.008194
91611,20151019,FSLR,FIRST SOLAR INC,51447,51.19000,-0.016523,100919,-0.016523
91611,20151020,FSLR,FIRST SOLAR INC,51447,51.77000,0.011330,100919,0.011330
91611,20151021,FSLR,FIRST SOLAR INC,51447,49.94000,-0.035349,100919,-0.035349
91611,20151022,FSLR,FIRST SOLAR INC,51447,49.89000,-0.001001,100919,-0.001001
91611,20151023,FSLR,FIRST SOLAR INC,51447,50.43000,0.010824,100919,0.010824
91611,20151026,FSLR,FIRST SOLAR INC,51447,50.57000,0.002776,100919,0.002776
91611,20151027,FSLR,FIRST SOLAR INC,51447,49.16000,-0.027882,100919,-0.027882
91611,20151028,FSLR,FIRST SOLAR INC,51447,50.85000,0.034378,100919,0.034378
91611,20151029,FSLR,FIRST SOLAR INC,51447,50.99000,0.002753,100919,0.002753
91611,20151030,FSLR,FIRST SOLAR INC,51447,57.07000,0.119239,100919,0.119239
91611,20151102,FSLR,FIRST SOLAR INC,51447,57.78000,0.012441,100919,0.012441
91611,20151103,FSLR,FIRST SOLAR INC,51447,58.35000,0.009865,100919,0.009865
91611,20151104,FSLR,FIRST SOLAR INC,51447,58.66000,0.005313,100919,0.005313
91611,20151105,FSLR,FIRST SOLAR INC,51447,58.33000,-0.005626,100919,-0.005626
91611,20151106,FSLR,FIRST SOLAR INC,51447,59.67000,0.022973,100920,0.022973
91611,20151109,FSLR,FIRST SOLAR INC,51447,58.39000,-0.021451,100920,-0.021451
91611,20151110,FSLR,FIRST SOLAR INC,51447,55.87000,-0.043158,100920,-0.043158
91611,20151111,FSLR,FIRST SOLAR INC,51447,54.75000,-0.020047,100920,-0.020047
91611,20151112,FSLR,FIRST SOLAR INC,51447,53.92000,-0.015160,100920,-0.015160
91611,20151113,FSLR,FIRST SOLAR INC,51447,52.72000,-0.022255,100920,-0.022255
91611,20151116,FSLR,FIRST SOLAR INC,51447,54.18000,0.027693,100920,0.027693
91611,20151117,FSLR,FIRST SOLAR INC,51447,52.75000,-0.026394,100920,-0.026394
91611,20151118,FSLR,FIRST SOLAR INC,51447,53.94000,0.022559,100920,0.022559
91611,20151119,FSLR,FIRST SOLAR INC,51447,53.28000,-0.012236,100920,-0.012236
91611,20151120,FSLR,FIRST SOLAR INC,51447,54.44000,0.021772,100920,0.021772
91611,20151123,FSLR,FIRST SOLAR INC,51447,54.88000,0.008082,100920,0.008082
91611,20151124,FSLR,FIRST SOLAR INC,51447,56.17000,0.023506,100920,0.023506
91611,20151125,FSLR,FIRST SOLAR INC,51447,56.40000,0.004095,100920,0.004095
91611,20151127,FSLR,FIRST SOLAR INC,51447,56.10000,-0.005319,100920,-0.005319
91611,20151130,FSLR,FIRST SOLAR INC,51447,56.51000,0.007308,100920,0.007308
91611,20151201,FSLR,FIRST SOLAR INC,51447,58.18000,0.029552,100920,0.029552
91611,20151202,FSLR,FIRST SOLAR INC,51447,59.67000,0.025610,100920,0.025610
91611,20151203,FSLR,FIRST SOLAR INC,51447,59.46000,-0.003519,100920,-0.003519
91611,20151204,FSLR,FIRST SOLAR INC,51447,59.84000,0.006391,100920,0.006391
91611,20151207,FSLR,FIRST SOLAR INC,51447,59.32000,-0.008690,100920,-0.008690
91611,20151208,FSLR,FIRST SOLAR INC,51447,59.07000,-0.004214,100920,-0.004214
91611,20151209,FSLR,FIRST SOLAR INC,51447,58.85000,-0.003724,100920,-0.003724
91611,20151210,FSLR,FIRST SOLAR INC,51447,54.35000,-0.076466,100920,-0.076466
91611,20151211,FSLR,FIRST SOLAR INC,51447,55.26000,0.016743,100920,0.016743
91611,20151214,FSLR,FIRST SOLAR INC,51447,58.41000,0.057003,100920,0.057003
91611,20151215,FSLR,FIRST SOLAR INC,51447,59.83000,0.024311,100920,0.024311
91611,20151216,FSLR,FIRST SOLAR INC,51447,65.62000,0.096774,100920,0.096774
91611,20151217,FSLR,FIRST SOLAR INC,51447,64.48000,-0.017373,100920,-0.017373
91611,20151218,FSLR,FIRST SOLAR INC,51447,63.41000,-0.016594,100920,-0.016594
91611,20151221,FSLR,FIRST SOLAR INC,51447,65.74000,0.036745,100920,0.036745
91611,20151222,FSLR,FIRST SOLAR INC,51447,64.99000,-0.011409,100920,-0.011409
91611,20151223,FSLR,FIRST SOLAR INC,51447,66.17000,0.018157,100920,0.018157
91611,20151224,FSLR,FIRST SOLAR INC,51447,66.92000,0.011334,100920,0.011334
91611,20151228,FSLR,FIRST SOLAR INC,51447,66.40000,-0.007770,100920,-0.007770
91611,20151229,FSLR,FIRST SOLAR INC,51447,66.41000,0.000151,100920,0.000151
91611,20151230,FSLR,FIRST SOLAR INC,51447,66.99000,0.008734,100920,0.008734
91611,20151231,FSLR,FIRST SOLAR INC,51447,65.99000,-0.014928,101767,-0.014928
91611,20160104,FSLR,FIRST SOLAR INC,51447,66.72000,0.011062,101767,0.011062
91611,20160105,FSLR,FIRST SOLAR INC,51447,72.03000,0.079586,101767,0.079586
91611,20160106,FSLR,FIRST SOLAR INC,51447,69.52000,-0.034847,101767,-0.034847
91611,20160107,FSLR,FIRST SOLAR INC,51447,66.22000,-0.047468,101767,-0.047468
91611,20160108,FSLR,FIRST SOLAR INC,51447,65.62000,-0.009061,101767,-0.009061
91611,20160111,FSLR,FIRST SOLAR INC,51447,65.42000,-0.003048,101767,-0.003048
91611,20160112,FSLR,FIRST SOLAR INC,51447,65.22000,-0.003057,101767,-0.003057
91611,20160113,FSLR,FIRST SOLAR INC,51447,61.37000,-0.059031,101767,-0.059031
91611,20160114,FSLR,FIRST SOLAR INC,51447,61.78000,0.006681,101767,0.006681
91611,20160115,FSLR,FIRST SOLAR INC,51447,61.32000,-0.007446,101767,-0.007446
91611,20160119,FSLR,FIRST SOLAR INC,51447,61.49000,0.002772,101767,0.002772
91611,20160120,FSLR,FIRST SOLAR INC,51447,61.27000,-0.003578,101767,-0.003578
91611,20160121,FSLR,FIRST SOLAR INC,51447,63.23000,0.031990,101767,0.031990
91611,20160122,FSLR,FIRST SOLAR INC,51447,66.44000,0.050767,101767,0.050767
91611,20160125,FSLR,FIRST SOLAR INC,51447,64.14000,-0.034618,101767,-0.034618
91611,20160126,FSLR,FIRST SOLAR INC,51447,67.40000,0.050826,101767,0.050826
91611,20160127,FSLR,FIRST SOLAR INC,51447,65.64000,-0.026113,101767,-0.026113
91611,20160128,FSLR,FIRST SOLAR INC,51447,65.88000,0.003656,101767,0.003656
91611,20160129,FSLR,FIRST SOLAR INC,51447,68.66000,0.042198,101767,0.042198
91611,20160201,FSLR,FIRST SOLAR INC,51447,69.13000,0.006845,101767,0.006845
91611,20160202,FSLR,FIRST SOLAR INC,51447,66.13000,-0.043397,101767,-0.043397
91611,20160203,FSLR,FIRST SOLAR INC,51447,66.49000,0.005444,101767,0.005444
91611,20160204,FSLR,FIRST SOLAR INC,51447,67.20000,0.010678,101767,0.010678
91611,20160205,FSLR,FIRST SOLAR INC,51447,65.07000,-0.031696,101767,-0.031696
91611,20160208,FSLR,FIRST SOLAR INC,51447,64.18000,-0.013678,101767,-0.013678
91611,20160209,FSLR,FIRST SOLAR INC,51447,66.48000,0.035837,101767,0.035837
91611,20160210,FSLR,FIRST SOLAR INC,51447,64.41000,-0.031137,101767,-0.031137
91611,20160211,FSLR,FIRST SOLAR INC,51447,61.36000,-0.047353,101767,-0.047353
91611,20160212,FSLR,FIRST SOLAR INC,51447,60.99000,-0.006030,101767,-0.006030
91611,20160216,FSLR,FIRST SOLAR INC,51447,63.05000,0.033776,101767,0.033776
91611,20160217,FSLR,FIRST SOLAR INC,51447,63.47000,0.006661,101767,0.006661
91611,20160218,FSLR,FIRST SOLAR INC,51447,63.54000,0.001103,101767,0.001103
91611,20160219,FSLR,FIRST SOLAR INC,51447,62.76000,-0.012276,101768,-0.012276
91611,20160222,FSLR,FIRST SOLAR INC,51447,64.23000,0.023423,101768,0.023423
91611,20160223,FSLR,FIRST SOLAR INC,51447,61.79000,-0.037989,101768,-0.037989
91611,20160224,FSLR,FIRST SOLAR INC,51447,69.45000,0.123968,101768,0.123968
91611,20160225,FSLR,FIRST SOLAR INC,51447,72.25000,0.040317,101768,0.040317
91611,20160226,FSLR,FIRST SOLAR INC,51447,70.25000,-0.027682,101768,-0.027682
91611,20160229,FSLR,FIRST SOLAR INC,51447,71.87000,0.023061,101768,0.023061
91611,20160301,FSLR,FIRST SOLAR INC,51447,69.02000,-0.039655,101768,-0.039655
91611,20160302,FSLR,FIRST SOLAR INC,51447,69.14000,0.001739,101768,0.001739
91611,20160303,FSLR,FIRST SOLAR INC,51447,69.71000,0.008244,101768,0.008244
91611,20160304,FSLR,FIRST SOLAR INC,51447,69.52000,-0.002726,101768,-0.002726
91611,20160307,FSLR,FIRST SOLAR INC,51447,69.18000,-0.004891,101768,-0.004891
91611,20160308,FSLR,FIRST SOLAR INC,51447,66.87000,-0.033391,101768,-0.033391
91611,20160309,FSLR,FIRST SOLAR INC,51447,68.49000,0.024226,101768,0.024226
91611,20160310,FSLR,FIRST SOLAR INC,51447,69.25000,0.011097,101768,0.011097
91611,20160311,FSLR,FIRST SOLAR INC,51447,70.32000,0.015451,101768,0.015451
91611,20160314,FSLR,FIRST SOLAR INC,51447,70.89000,0.008106,101768,0.008106
91611,20160315,FSLR,FIRST SOLAR INC,51447,70.78000,-0.001552,101768,-0.001552
91611,20160316,FSLR,FIRST SOLAR INC,51447,72.06000,0.018084,101768,0.018084
91611,20160317,FSLR,FIRST SOLAR INC,51447,73.21000,0.015959,101768,0.015959
91611,20160318,FSLR,FIRST SOLAR INC,51447,72.44000,-0.010518,101768,-0.010518
91611,20160321,FSLR,FIRST SOLAR INC,51447,71.24000,-0.016565,101768,-0.016565
91611,20160322,FSLR,FIRST SOLAR INC,51447,71.29000,0.000702,101768,0.000702
91611,20160323,FSLR,FIRST SOLAR INC,51447,68.23000,-0.042923,101768,-0.042923
91611,20160324,FSLR,FIRST SOLAR INC,51447,68.46000,0.003371,101768,0.003371
91611,20160328,FSLR,FIRST SOLAR INC,51447,68.40000,-0.000876,101768,-0.000876
91611,20160329,FSLR,FIRST SOLAR INC,51447,69.30000,0.013158,102213,0.013158
91611,20160330,FSLR,FIRST SOLAR INC,51447,68.97000,-0.004762,102213,-0.004762
91611,20160331,FSLR,FIRST SOLAR INC,51447,68.47000,-0.007250,102219,-0.007250
91611,20160401,FSLR,FIRST SOLAR INC,51447,67.48000,-0.014459,102219,-0.014459
91611,20160404,FSLR,FIRST SOLAR INC,51447,67.24000,-0.003557,102219,-0.003557
91611,20160405,FSLR,FIRST SOLAR INC,51447,62.42000,-0.071684,102219,-0.071684
91611,20160406,FSLR,FIRST SOLAR INC,51447,62.76000,0.005447,102219,0.005447
91611,20160407,FSLR,FIRST SOLAR INC,51447,61.26000,-0.023901,102219,-0.023901
91611,20160408,FSLR,FIRST SOLAR INC,51447,60.63000,-0.010284,102219,-0.010284
91611,20160411,FSLR,FIRST SOLAR INC,51447,59.96000,-0.011051,102219,-0.011051
91611,20160412,FSLR,FIRST SOLAR INC,51447,60.34000,0.006338,102219,0.006338
91611,20160413,FSLR,FIRST SOLAR INC,51447,61.65000,0.021710,102219,0.021710
91611,20160414,FSLR,FIRST SOLAR INC,51447,60.42000,-0.019951,102219,-0.019951
91611,20160415,FSLR,FIRST SOLAR INC,51447,59.59000,-0.013737,102219,-0.013737
91611,20160418,FSLR,FIRST SOLAR INC,51447,60.36000,0.012922,102219,0.012922
91611,20160419,FSLR,FIRST SOLAR INC,51447,60.52000,0.002651,102219,0.002651
91611,20160420,FSLR,FIRST SOLAR INC,51447,61.72000,0.019828,102219,0.019828
91611,20160421,FSLR,FIRST SOLAR INC,51447,61.94000,0.003564,102219,0.003564
91611,20160422,FSLR,FIRST SOLAR INC,51447,61.54000,-0.006458,102245,-0.006458
91611,20160425,FSLR,FIRST SOLAR INC,51447,60.39000,-0.018687,102245,-0.018687
91611,20160426,FSLR,FIRST SOLAR INC,51447,61.24000,0.014075,102245,0.014075
91611,20160427,FSLR,FIRST SOLAR INC,51447,62.03000,0.012900,102245,0.012900
91611,20160428,FSLR,FIRST SOLAR INC,51447,57.02000,-0.080767,102245,-0.080767
91611,20160429,FSLR,FIRST SOLAR INC,51447,55.84000,-0.020694,102245,-0.020694
91611,20160502,FSLR,FIRST SOLAR INC,51447,54.85000,-0.017729,102245,-0.017729
91611,20160503,FSLR,FIRST SOLAR INC,51447,52.85000,-0.036463,102245,-0.036463
91611,20160504,FSLR,FIRST SOLAR INC,51447,51.78000,-0.020246,102245,-0.020246
91611,20160505,FSLR,FIRST SOLAR INC,51447,51.96000,0.003476,102245,0.003476
91611,20160506,FSLR,FIRST SOLAR INC,51447,51.80000,-0.003079,102245,-0.003079
91611,20160509,FSLR,FIRST SOLAR INC,51447,50.60000,-0.023166,102245,-0.023166
91611,20160510,FSLR,FIRST SOLAR INC,51447,51.27000,0.013241,102245,0.013241
91611,20160511,FSLR,FIRST SOLAR INC,51447,50.74000,-0.010337,102245,-0.010337
91611,20160512,FSLR,FIRST SOLAR INC,51447,49.09000,-0.032519,102245,-0.032519
91611,20160513,FSLR,FIRST SOLAR INC,51447,48.56000,-0.010796,102245,-0.010796
91611,20160516,FSLR,FIRST SOLAR INC,51447,49.07000,0.010502,102245,0.010502
91611,20160517,FSLR,FIRST SOLAR INC,51447,48.51000,-0.011412,102245,-0.011412
91611,20160518,FSLR,FIRST SOLAR INC,51447,48.71000,0.004123,102245,0.004123
91611,20160519,FSLR,FIRST SOLAR INC,51447,47.09000,-0.033258,102245,-0.033258
91611,20160520,FSLR,FIRST SOLAR INC,51447,48.02000,0.019749,102245,0.019749
91611,20160523,FSLR,FIRST SOLAR INC,51447,49.04000,0.021241,102245,0.021241
91611,20160524,FSLR,FIRST SOLAR INC,51447,50.46000,0.028956,102245,0.028956
91611,20160525,FSLR,FIRST SOLAR INC,51447,50.56000,0.001982,102245,0.001982
91611,20160526,FSLR,FIRST SOLAR INC,51447,49.73000,-0.016416,102245,-0.016416
91611,20160527,FSLR,FIRST SOLAR INC,51447,49.90000,0.003418,102245,0.003418
91611,20160531,FSLR,FIRST SOLAR INC,51447,49.65000,-0.005010,102245,-0.005010
91611,20160601,FSLR,FIRST SOLAR INC,51447,50.07000,0.008459,102245,0.008459
91611,20160602,FSLR,FIRST SOLAR INC,51447,49.84000,-0.004594,102245,-0.004594
91611,20160603,FSLR,FIRST SOLAR INC,51447,49.25000,-0.011838,102245,-0.011838
91611,20160606,FSLR,FIRST SOLAR INC,51447,50.15000,0.018274,102245,0.018274
91611,20160607,FSLR,FIRST SOLAR INC,51447,50.55000,0.007976,102245,0.007976
91611,20160608,FSLR,FIRST SOLAR INC,51447,50.93000,0.007517,102245,0.007517
91611,20160609,FSLR,FIRST SOLAR INC,51447,50.45000,-0.009425,102245,-0.009425
91611,20160610,FSLR,FIRST SOLAR INC,51447,48.51000,-0.038454,102245,-0.038454
91611,20160613,FSLR,FIRST SOLAR INC,51447,47.79000,-0.014842,102245,-0.014842
91611,20160614,FSLR,FIRST SOLAR INC,51447,47.89000,0.002092,102245,0.002092
91611,20160615,FSLR,FIRST SOLAR INC,51447,48.20000,0.006473,102245,0.006473
91611,20160616,FSLR,FIRST SOLAR INC,51447,48.39000,0.003942,102245,0.003942
91611,20160617,FSLR,FIRST SOLAR INC,51447,48.52000,0.002687,102245,0.002687
91611,20160620,FSLR,FIRST SOLAR INC,51447,49.32000,0.016488,102245,0.016488
91611,20160621,FSLR,FIRST SOLAR INC,51447,48.91000,-0.008313,102245,-0.008313
91611,20160622,FSLR,FIRST SOLAR INC,51447,48.62000,-0.005929,102245,-0.005929
91611,20160623,FSLR,FIRST SOLAR INC,51447,48.65000,0.000617,102245,0.000617
91611,20160624,FSLR,FIRST SOLAR INC,51447,46.02000,-0.054060,102245,-0.054060
91611,20160627,FSLR,FIRST SOLAR INC,51447,44.23000,-0.038896,102245,-0.038896
91611,20160628,FSLR,FIRST SOLAR INC,51447,46.37000,0.048383,102245,0.048383
91611,20160629,FSLR,FIRST SOLAR INC,51447,48.09000,0.037093,102245,0.037093
91611,20160630,FSLR,FIRST SOLAR INC,51447,48.48000,0.008110,102350,0.008110
91611,20160701,FSLR,FIRST SOLAR INC,51447,48.49000,0.000206,102350,0.000206
91611,20160705,FSLR,FIRST SOLAR INC,51447,47.77000,-0.014848,102350,-0.014848
91611,20160706,FSLR,FIRST SOLAR INC,51447,49.13000,0.028470,102350,0.028470
91611,20160707,FSLR,FIRST SOLAR INC,51447,44.34000,-0.097496,102350,-0.097496
91611,20160708,FSLR,FIRST SOLAR INC,51447,45.60000,0.028417,102350,0.028417
91611,20160711,FSLR,FIRST SOLAR INC,51447,46.49000,0.019518,102350,0.019518
91611,20160712,FSLR,FIRST SOLAR INC,51447,46.99000,0.010755,102350,0.010755
91611,20160713,FSLR,FIRST SOLAR INC,51447,46.20000,-0.016812,102350,-0.016812
91611,20160714,FSLR,FIRST SOLAR INC,51447,47.35000,0.024892,102350,0.024892
91611,20160715,FSLR,FIRST SOLAR INC,51447,47.73000,0.008025,102350,0.008025
91611,20160718,FSLR,FIRST SOLAR INC,51447,47.95000,0.004609,102350,0.004609
91611,20160719,FSLR,FIRST SOLAR INC,51447,47.74000,-0.004380,102350,-0.004380
91611,20160720,FSLR,FIRST SOLAR INC,51447,48.43000,0.014453,102350,0.014453
91611,20160721,FSLR,FIRST SOLAR INC,51447,48.33000,-0.002065,102350,-0.002065
91611,20160722,FSLR,FIRST SOLAR INC,51447,48.12000,-0.004345,102350,-0.004345
91611,20160725,FSLR,FIRST SOLAR INC,51447,47.99000,-0.002702,102350,-0.002702
91611,20160726,FSLR,FIRST SOLAR INC,51447,48.58000,0.012294,102350,0.012294
91611,20160727,FSLR,FIRST SOLAR INC,51447,48.55000,-0.000618,102350,-0.000618
91611,20160728,FSLR,FIRST SOLAR INC,51447,47.13000,-0.029248,102350,-0.029248
91611,20160729,FSLR,FIRST SOLAR INC,51447,46.68000,-0.009548,102360,-0.009548
91611,20160801,FSLR,FIRST SOLAR INC,51447,47.38000,0.014996,102360,0.014996
91611,20160802,FSLR,FIRST SOLAR INC,51447,47.76000,0.008020,102360,0.008020
91611,20160803,FSLR,FIRST SOLAR INC,51447,49.24000,0.030988,102360,0.030988
91611,20160804,FSLR,FIRST SOLAR INC,51447,43.72000,-0.112104,102360,-0.112104
91611,20160805,FSLR,FIRST SOLAR INC,51447,44.11000,0.008920,102360,0.008920
91611,20160808,FSLR,FIRST SOLAR INC,51447,43.81000,-0.006801,102360,-0.006801
91611,20160809,FSLR,FIRST SOLAR INC,51447,41.66000,-0.049076,102360,-0.049076
91611,20160810,FSLR,FIRST SOLAR INC,51447,38.66000,-0.072012,102360,-0.072012
91611,20160811,FSLR,FIRST SOLAR INC,51447,39.01000,0.009053,102360,0.009053
91611,20160812,FSLR,FIRST SOLAR INC,51447,38.79000,-0.005640,102360,-0.005640
91611,20160815,FSLR,FIRST SOLAR INC,51447,38.33000,-0.011859,102360,-0.011859
91611,20160816,FSLR,FIRST SOLAR INC,51447,37.74000,-0.015393,102360,-0.015393
91611,20160817,FSLR,FIRST SOLAR INC,51447,36.89000,-0.022523,102360,-0.022523
91611,20160818,FSLR,FIRST SOLAR INC,51447,37.52000,0.017078,102360,0.017078
91611,20160819,FSLR,FIRST SOLAR INC,51447,37.80000,0.007463,102360,0.007463
91611,20160822,FSLR,FIRST SOLAR INC,51447,37.68000,-0.003175,102360,-0.003175
91611,20160823,FSLR,FIRST SOLAR INC,51447,37.45000,-0.006104,102360,-0.006104
91611,20160824,FSLR,FIRST SOLAR INC,51447,37.32000,-0.003471,102360,-0.003471
91611,20160825,FSLR,FIRST SOLAR INC,51447,37.04000,-0.007503,102360,-0.007503
91611,20160826,FSLR,FIRST SOLAR INC,51447,37.53000,0.013229,102360,0.013229
91611,20160829,FSLR,FIRST SOLAR INC,51447,37.59000,0.001599,102360,0.001599
91611,20160830,FSLR,FIRST SOLAR INC,51447,38.25000,0.017558,102360,0.017558
91611,20160831,FSLR,FIRST SOLAR INC,51447,37.82000,-0.011242,102360,-0.011242
91611,20160901,FSLR,FIRST SOLAR INC,51447,38.44000,0.016393,102360,0.016393
91611,20160902,FSLR,FIRST SOLAR INC,51447,38.18000,-0.006764,102360,-0.006764
91611,20160906,FSLR,FIRST SOLAR INC,51447,38.97500,0.020822,102360,0.020822
91611,20160907,FSLR,FIRST SOLAR INC,51447,38.49000,-0.012444,102360,-0.012444
91611,20160908,FSLR,FIRST SOLAR INC,51447,38.47000,-0.000520,102360,-0.000520
